task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps
2,sphere_bump_lips,0,0,0,1,off,0.0,0.6349313855171204,2.671284866333007,0.7641324918155049,1.0949735519778787,15.72939938235636,0,roll,1.28,-10.331020696007982,-8.071109918756235,0.3147232234477997,-0.2852098550647497,-91.81987688908755,0.039509603580702414,91.81987688908755,10.752397718724263,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,1,0,0,1,off,0.0,1.139566040039064,1.9943801879882805,0.1396791388118951,0.3604777687738437,14.860435022590938,1,timeout,20.0,3.5964741320559597,0.17982370660279798,0.31752222776412964,0.006978302001953196,-0.9481103440381986,-4.7109883973511595,12.730104892118343,6.206363271922429,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,2,0,1,1,off,0.0,4.345141601562503,2.418326568603515,3.37119703555039,1.5471591044701107,11.412527862240244,1,timeout,20.0,20.823146599645384,1.0411573299822692,0.3437746465206146,0.16725708007812515,-11.545335305558178,-5.901014838893884,12.021201361554487,11.013469148349634,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,3,0,1,1,off,0.0,2.8250244140625114,1.140330505371093,2.0173610861518405,1.1728030023370462,12.70409531387839,0,roll,17.04,8.143132984594132,0.47788339111467915,0.3347122371196747,0.10710237171728354,88.94032397655319,-1.25968785900816,88.94032397655319,14.85026194466819,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,4,0,1,1,off,0.0,3.7428955078125057,1.6811248779296868,2.761368702338277,1.1544877854602036,11.111680860421021,1,timeout,20.0,2.971103888887143,0.14855519444435714,0.33715730905532837,0.13714477539062528,-1.5988330179244847,-0.6562402347194116,16.216960980535358,8.658990295596283,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,5,0,1,1,off,0.0,2.8360595703125,1.0640403747558587,2.0608578713301107,1.3617829014589995,11.751273156996852,1,timeout,20.0,-82.0636861262791,-4.103184306313954,0.33182448148727417,0.091802978515625,0.07634845566742608,-2.8421001556859613,16.561629597707284,11.970304073610718,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,6,0,1,1,off,0.0,1.4320617675781477,1.6149837493896477,0.5787183116480823,1.239366079868123,12.723764788651653,0,roll,15.620000000000001,-69.1501446087693,-4.427025903250275,0.32998132705688477,0.027660804582467842,88.7239534155487,2.263090598392902,88.7239534155487,16.40176117043242,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,7,0,1,1,off,0.0,1.222583007812517,2.6070701599121087,0.6465890305461269,1.882849835154632,12.442235622136643,0,roll,3.1,8.006871638226357,2.5828618187826957,0.32985538244247437,0.07180097026210228,-87.90000915547012,5.337406156903312,87.90000915547012,11.055146843858147,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,8,0,1,1,off,0.0,4.070904541015636,0.5809604644775384,3.382917070134333,2.4699851855791626,9.48583706544218,1,timeout,20.0,-38.395936282542266,-1.9197968141271133,0.3334740996360779,0.15354522705078183,-6.036053363174027,-0.7660809160764644,20.41376475925168,11.538890141905966,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
2,sphere_bump_lips,9,0,1,1,off,0.0,4.920324707031284,2.8326808929443352,4.007780343037091,1.9747869937009577,8.271693472147884,1,timeout,20.0,26.36588822508412,1.318294411254206,0.34321606159210205,0.1960162353515642,-3.367291689580076,-2.986082020668372,12.36966276263723,7.814675335301922,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,0,0,1,1,off,0.0,1.5082626342773438,3.019860076904294,1.139493519887576,1.3326925427127596,9.24814307722828,0,roll,7.34,43.210147738005986,5.886941108720162,0.33873915672302246,0.06924559050100051,-88.50442252090235,3.4162703775521575,88.50442252090235,9.247629975410183,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,1,0,1,1,off,0.0,1.6860099792480483,2.7194316864013643,0.994078288177656,1.123921803849376,9.192186630603173,0,roll,8.44,18.924815293161288,2.2422766935025225,0.3452475368976593,0.08128080322844175,-89.25606725758344,1.1222543171262904,89.25606725758344,20.299139456641118,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,2,0,1,1,off,0.0,1.5581085205078153,2.5624778747558565,0.792380262407695,1.0644657265125816,9.109273957591382,0,roll,10.120000000000001,30.095552418314014,2.9738688160389337,0.3464110195636749,0.0551490632912861,-90.33659079561336,-5.100378632489403,90.33659079561336,21.798199671797637,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,3,0,1,1,off,0.0,1.5080307006836051,1.2715461730957003,0.8881104496449719,1.122906801969508,9.47002794225893,0,roll,8.94,-37.715427325261885,-4.218727888731754,0.3395163416862488,0.05682670030017955,86.13903736254478,-3.357720770029891,86.13903736254478,16.810796423121747,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,4,0,1,1,off,0.0,1.2535461425781307,1.342980194091794,0.7042447527471585,1.3040527536189848,9.020413351619563,0,roll,5.14,-12.553491121638984,-2.4423134477896857,0.32256147265434265,0.049328043303138266,88.11044479349574,2.2106527430141054,88.11044479349574,10.80914956415522,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,5,0,1,1,off,0.0,1.58758544921875,2.737114715576169,0.9426530454268616,0.9943697972075676,9.192017107484457,0,roll,5.96,22.18466503251321,3.7222592336431557,0.3373021185398102,0.09858816262059564,-87.16323554187029,-2.0651918305711505,87.16323554187029,22.11009864856439,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,6,0,1,1,off,0.0,1.6410003662109602,2.6131904602050753,0.88706482850415,1.059988893746551,9.37906587490193,0,roll,7.68,3.948851514311201,0.514173374259271,0.33257928490638733,0.08346358935038545,-89.52758605682097,4.717047982880348,89.52758605682097,12.742485754376123,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,7,0,1,1,off,0.0,1.564196777343767,2.7489192962646456,0.9376556488832264,1.1047919393519035,10.06370838390077,0,roll,7.0200000000000005,26.1439331335487,3.724206999081011,0.3369557857513428,0.08036991130253092,-89.18655772730855,0.033209502412922434,89.18655772730855,22.093622367101066,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,8,0,1,1,off,0.0,1.4351318359375114,2.692833709716794,0.8181431806024445,1.1444061466357285,10.088686223155053,0,roll,7.82,29.920752890826577,3.8261832341210456,0.33330464363098145,0.05564345728101168,-86.12065917663462,-2.4283395305438886,86.12065917663462,18.460144915051345,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
3,forward_ramp_no_lips,9,0,1,1,off,0.0,1.405432128906284,0.9860809326171847,1.0919739403263797,1.4363975969927452,9.797174841226113,0,roll,11.82,-57.67768780903057,-4.879669019376529,0.3297610878944397,0.03430051851999019,89.75456179402103,0.7487414648849343,89.75456179402103,14.102673651235081,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
4,flush_a_frame,0,0,1,1,off,0.0,1.4276472330093384,2.946199798583983,1.0383526446929836,1.4681230360558017,12.707628366847068,0,roll,5.66,33.21158461374563,5.8677711331706055,0.3416650593280792,0.07555604823486543,-86.62448968606174,-1.7664156399407485,86.62448968606174,8.545801287852543,,,,,,,off,5.0,legged_eval-seed1,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
