task,task_name,level,episode,goals,settle_ok,heading,heading_cap_rad,final_x_m,final_y_m,travelled_m,dist_to_next_goal_m,dist_to_last_goal_m,alive_at_end,end_cause,upright_s,yaw_cum_deg,yaw_rate_deg_s,base_h_max_m,vx_mean_ms,end_roll_deg,end_pitch_deg,peak_roll_deg,peak_pitch_deg,switches,refused_ticks,steps_alive,frac_WALK,frac_TROT,frac_TURN,yaw_moment,yaw_moment_gain,terrain,planner_set,perception,turn_target,swing_lift_mm,foot_yaw_turn,roll_couple,roll_gain,roll_damp,roll_cap_nm,roll_sign,partial,skill,start_phase,foot_comp,steps
8,flat_circle_jump,4,0,1,1,off,0.0,1.8681091308593807,1.996678161621091,0.8681154863793439,0.831897501360433,9.231891466776029,1,timeout,20.0,2.2399752945590308,0.11199876472795153,0.3230969309806824,0.04340545654296903,0.7104683736123539,9.980890291291049,9.006474667089645,10.56156815614539,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,5,0,1,1,off,0.0,2.22998046875,2.0190322875976534,1.2301277094178757,0.9001555804019841,9.320038964020101,0,below,4.76,2.319556375830132,0.487301759628179,0.32230961322784424,0.2583992581407563,17.655226552537016,63.91476563090385,25.434627799104984,65.833648811125,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,6,0,1,1,off,0.0,2.6148773193359602,1.1715591430664034,1.8149774130667766,0.8917970144443109,9.52123240555991,0,roll,4.5600000000000005,19.272031701132136,4.226322741476345,0.3223533034324646,0.35413976301227196,87.7176851408718,26.275932732048805,87.7176851408718,26.275932732048805,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,7,0,1,1,off,0.0,2.2351715087890796,1.9020584106445284,1.2390485103698592,0.8208116785448653,10.265295734117958,0,below,4.68,8.24114248421364,1.7609278812422309,0.3217519521713257,0.26392553606604263,35.50068151653167,63.24294168404771,42.586123264478886,63.24294168404771,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,8,0,1,1,off,0.0,2.2466247558593864,2.013432312011716,1.24669711996437,0.9554831313776839,10.853383556160301,0,below,4.66,13.174118659643142,2.8270640900521764,0.32207921147346497,0.26751604202991125,39.31144295030967,62.313254784850066,39.31144295030967,63.066846441714965,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
8,flat_circle_jump,9,0,1,1,off,0.0,2.218054199218784,1.874363708496091,1.2245164392434136,1.350922407935548,11.732618495042383,0,below,4.72,7.944354381219995,1.6831259282245752,0.3242720365524292,0.2580623303429627,32.377915527495475,60.79400234930815,35.288062884585905,61.856663559832995,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
9,bump_jump,0,0,1,1,off,0.0,1.8411563634872437,1.316671752929679,1.0837349865531156,1.0033654256730724,8.935011607887146,0,roll,5.88,-12.742895163106596,-2.167159041344659,0.3249729573726654,0.1430538033141571,87.17660272384721,29.26218515729308,87.17660272384721,29.372232350748863,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
9,bump_jump,1,0,1,1,off,0.0,2.55641326904297,2.445120239257804,1.6188126177695643,0.6045592468920508,8.155742570239473,0,roll,4.92,-28.543351902015388,-5.801494289027518,0.32433614134788513,0.31634416037458746,-87.7796846458367,11.493276600306007,87.7796846458367,21.21709523613981,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
9,bump_jump,2,0,1,1,off,0.0,1.9477035522460966,2.0143798828124915,0.9478126418072144,0.5354965446488876,8.902308061661405,1,timeout,20.0,-3.2162746049611712,-0.16081373024805856,0.325207382440567,0.04738517761230483,-2.6305334541014167,15.537518874821172,16.02079809669936,17.895416153826744,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
9,bump_jump,3,0,1,1,off,0.0,1.9421279907226676,2.0175842285156165,0.9422920757364036,0.5619508934766264,9.057889077568916,1,timeout,20.0,-1.6815335564646432,-0.08407667782323217,0.3227757215499878,0.04710639953613338,-4.25865063570718,14.696623178390157,15.258728309753188,17.06036716426625,,,,,,,off,5.0,legged_eval-seed1-no-roughness,,n/a,settle,0.0,auto,hold,8.0,0.8,2.0,1.0,0,WALK,first,on,1000
