argv,drift_max_m,entry_frame,entry_frame_arg,family,fell,final_dist_m,foot_com_height_m,foot_comp,foot_gain,foot_len_bias,foot_offset_clip_m,foot_vy_avg_n,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,hip_saturated,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,tau_hip_max_nm,yaw_cum_deg,yaw_moment,yaw_moment_cap_nm,yaw_moment_gain,yaw_moment_nm,yaw_ok_deg
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.3035018384622021,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_WALK_MAX,step_up_0p08,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,1271,40.0,1,nan,12.478792190551758,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.921317603878436,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_WALK_MAX,step_up_0p10,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,1271,40.0,1,nan,16.415220260620117,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.8122779008644825,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_WALK_MAX,step_up_0p12,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,1271,40.0,1,nan,18.664939880371094,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.811792801634161,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_WALK_MAX,step_up_0p14,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,1271,40.0,1,nan,20.510595321655273,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.6308077894810769,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_WALK_MAX,step_up_0p16,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,1271,40.0,1,nan,12.453021049499512,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.5755791851876526,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_WALK_MAX,step_up_0p18,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,1271,40.0,1,nan,12.464990615844727,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.686583332997497,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_WALK_MAX,step_up_0p20,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,1271,40.0,1,nan,19.021081924438477,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.7599031992359941,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_WALK_MAX,step_up_0p22,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,1271,40.0,1,nan,14.962980270385742,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.722343804296892,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_WALK_MAX,step_up_0p24,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,1271,40.0,1,nan,22.61264419555664,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.4560157413145816,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_WALK_MAX,step_up_0p26,0,3,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,1271,40.0,1,nan,12.454279899597168,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.664671902454965,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_WALK_MAX,step_up_0p28,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,1271,40.0,1,nan,12.476820945739746,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,22,0,step_up,1,1.6504639868219324,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_WALK_MAX,step_up_0p30,0,3,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,1271,40.0,1,nan,12.463399887084961,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.3660333095396195,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_WALK_MAX,step_up_0p02,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,45,40.0,1,nan,17.662578582763672,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.361209192856195,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_WALK_MAX,step_up_0p04,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,45,40.0,1,nan,17.661874771118164,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.360248388115267,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_WALK_MAX,step_up_0p06,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,45,40.0,1,nan,17.697919845581055,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.367051341056519,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_WALK_MAX,step_up_0p08,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,45,40.0,1,nan,17.71598243713379,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.364188390854841,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_WALK_MAX,step_up_0p10,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,45,40.0,1,nan,17.66403579711914,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.360325439826368,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_WALK_MAX,step_up_0p12,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,45,40.0,1,nan,17.67668914794922,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.362821519267021,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_WALK_MAX,step_up_0p14,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,45,40.0,1,nan,17.70924186706543,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.358426180449812,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_WALK_MAX,step_up_0p16,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,45,40.0,1,nan,17.671493530273438,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.366324588875212,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_WALK_MAX,step_up_0p18,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,45,40.0,1,nan,17.692180633544922,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.364819406744014,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_WALK_MAX,step_up_0p20,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,45,40.0,1,nan,17.709827423095703,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.357841471663942,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_WALK_MAX,step_up_0p22,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,45,40.0,1,nan,17.677913665771484,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.363885244735813,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_WALK_MAX,step_up_0p24,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,45,40.0,1,nan,17.69732666015625,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.362669647330295,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_WALK_MAX,step_up_0p26,0,4,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,45,40.0,1,nan,17.698488235473633,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.371086554940596,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_WALK_MAX,step_up_0p28,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,45,40.0,1,nan,17.709857940673828,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 40 --trace-npz outputs/lift/trace_walk40.npz --results-csv outputs/lift/lift.csv,,30,0,step_up,1,4.366652094716203,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_WALK_MAX,step_up_0p30,0,4,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,45,40.0,1,nan,17.685514450073242,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,17.634678496371052,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_WALK_MAX,step_up_0p02,1,0,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2140,0.0,1,16.92,12.735574722290039,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.280613012486547,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_WALK_MAX,step_up_0p04,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,2140,0.0,1,nan,15.314139366149902,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.6626965021440514,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_WALK_MAX,step_up_0p06,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,2140,0.0,1,nan,13.18721866607666,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.8190295454929217,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_WALK_MAX,step_up_0p08,0,0,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2140,0.0,1,nan,17.21259880065918,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.7073389803478722,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_WALK_MAX,step_up_0p10,0,0,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2140,0.0,1,nan,14.743562698364258,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.6877408108248741,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_WALK_MAX,step_up_0p12,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,2140,0.0,1,nan,15.271280288696289,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.798488315502161,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_WALK_MAX,step_up_0p14,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,2140,0.0,1,nan,13.507316589355469,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.7885765745038598,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_WALK_MAX,step_up_0p16,0,0,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2140,0.0,1,nan,13.955166816711426,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.761673702529403,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.18,15,skill.STEP_WALK_MAX,step_up_0p18,0,0,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2140,0.0,1,nan,12.724245071411133,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.7807154647114372,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.2,15,skill.STEP_WALK_MAX,step_up_0p20,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,2140,0.0,1,nan,12.696514129638672,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.7374891765603233,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.22,15,skill.STEP_WALK_MAX,step_up_0p22,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,2140,0.0,1,nan,13.117498397827148,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,0,1.2649132059654578,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.24,15,skill.STEP_WALK_MAX,step_up_0p24,0,0,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2140,0.0,1,nan,12.7367582321167,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,1.8089751899569937,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.26,15,skill.STEP_WALK_MAX,step_up_0p26,0,0,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2140,0.0,1,nan,17.073936462402344,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,1,2.105241446686315,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.28,15,skill.STEP_WALK_MAX,step_up_0p28,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,2140,0.0,1,nan,14.247962951660156,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,0,0,step_up,0,2.118529765795207,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.3,15,skill.STEP_WALK_MAX,step_up_0p30,0,0,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,2140,0.0,1,nan,12.719683647155762,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,11.998712695506102,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.02,15,skill.STEP_WALK_MAX,step_up_0p02,1,1,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2086,0.0,1,17.16,14.051040649414062,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,1.2098940424493565,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.04,15,skill.STEP_WALK_MAX,step_up_0p04,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,2086,0.0,1,nan,17.093088150024414,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,1.5002833140931011,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.06,15,skill.STEP_WALK_MAX,step_up_0p06,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,2086,0.0,1,nan,15.459224700927734,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,1.713730556634649,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.08,15,skill.STEP_WALK_MAX,step_up_0p08,0,1,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2086,0.0,1,nan,14.741283416748047,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,1.566954944156034,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.1,15,skill.STEP_WALK_MAX,step_up_0p10,0,1,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2086,0.0,1,nan,20.365978240966797,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,1.8047009719747775,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.12,15,skill.STEP_WALK_MAX,step_up_0p12,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999982,0.0,2086,0.0,1,nan,13.099321365356445,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,1.813470945096968,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.14,15,skill.STEP_WALK_MAX,step_up_0p14,0,1,2026-09-01T08:26:40Z,goal,1,WALK,0.9999999999999964,0.0,2086,0.0,1,nan,14.655182838439941,,off,nan,0.0,0.0,
--headless --device cpu --params skill.STEP_WALK_MAX --reps 5 --skip-unsupported --foot-comp on --heading heading-only --swing-lift 0 --trace-npz outputs/lift/trace_walk0.npz --results-csv outputs/lift/lift.csv,,7,0,step_up,1,1.784133703397986,,on,half-stance,0.0,0.0,0,0.0,4,4,heading-only,0.0,0,0.04,0,obstacle,0.16,15,skill.STEP_WALK_MAX,step_up_0p16,0,1,2026-09-01T08:26:40Z,goal,1,WALK,1.0,0.0,2086,0.0,1,nan,13.798941612243652,,off,nan,0.0,0.0,
