switch_delay_s,task,level,skill,t_start_s,t_end_s,x_start_m,x_end_m,duration_s
0,forward_ramp_lips,4,RUN,26.3,26.7,6.83401,7.02549,0.4
0,forward_ramp_lips,4,WALK,26.7,34.8,7.02549,8.634,8.1
0,forward_ramp_lips,4,RUN,34.8,35.1,8.634,8.77794,0.3
0,forward_ramp_lips,4,WALK,35.1,39.1,8.77794,9.57765,4
0,forward_ramp_lips,4,TROT,39.1,39.8,9.57765,9.96251,0.7
0,forward_ramp_lips,4,WALK,39.8,43.7,9.96251,10.7256,3.9
0,forward_ramp_lips,4,RUN,43.7,44.1,10.7256,10.9176,0.4
0,forward_ramp_lips,4,WALK,44.1,52,10.9176,12.4793,7.9
0,forward_ramp_lips,4,RUN,52,55.6,12.4793,14.2,3.6
0,forward_ramp_lips,5,TROT,0,0,1,1,0
0,forward_ramp_lips,5,WALK,0,3.7,1,1.73983,3.7
0,forward_ramp_lips,5,TROT,3.7,4.3,1.73983,2.06959,0.6
0,forward_ramp_lips,5,WALK,4.3,8.2,2.06959,2.83068,3.9
0,forward_ramp_lips,5,RUN,8.2,8.6,2.83068,3.02267,0.4
0,forward_ramp_lips,5,WALK,8.6,16.7,3.02267,4.63516,8.1
0,forward_ramp_lips,5,RUN,16.7,17,4.63516,4.77916,0.3
0,forward_ramp_lips,5,WALK,17,24.3,4.77916,6.23601,7.3
0,forward_ramp_lips,5,RUN,24.3,24.6,6.23601,6.3799,0.3
0,forward_ramp_lips,5,WALK,24.6,32,6.3799,7.84026,7.4
0,forward_ramp_lips,5,RUN,32,32.3,7.84026,7.98426,0.3
0,forward_ramp_lips,5,WALK,32.3,39.8,7.98426,9.47582,7.5
0,forward_ramp_lips,5,RUN,39.8,40.2,9.47582,9.66781,0.4
0,forward_ramp_lips,5,WALK,40.2,47.6,9.66781,11.1346,7.4
0,forward_ramp_lips,5,RUN,47.6,51.2,11.1346,12.85,3.6
0,forward_ramp_lips,6,TROT,0,0,1,1,0
0,forward_ramp_lips,6,WALK,0,3.7,1,1.7396,3.7
0,forward_ramp_lips,6,TROT,3.7,4.4,1.7396,2.12397,0.7
0,forward_ramp_lips,6,WALK,4.4,8.3,2.12397,2.89175,3.9
0,forward_ramp_lips,6,RUN,8.3,8.6,2.89175,3.03575,0.3
0,forward_ramp_lips,6,WALK,8.6,17.6,3.03575,4.83284,9
0,forward_ramp_lips,6,RUN,17.6,17.9,4.83284,4.97684,0.3
0,forward_ramp_lips,6,WALK,17.9,26.8,4.97684,6.74111,8.9
0,forward_ramp_lips,6,RUN,26.8,27.1,6.74111,6.8849,0.3
0,forward_ramp_lips,6,WALK,27.1,31.1,6.8849,7.6837,4
0,forward_ramp_lips,6,TROT,31.1,31.8,7.6837,8.06812,0.7
0,forward_ramp_lips,6,WALK,31.8,35.7,8.06812,8.82914,3.9
0,forward_ramp_lips,6,RUN,35.7,36.1,8.82914,9.02101,0.4
0,forward_ramp_lips,6,WALK,36.1,45.7,9.02101,10.9271,9.6
0,forward_ramp_lips,6,RUN,45.7,46.1,10.9271,11.1191,0.4
0,forward_ramp_lips,6,WALK,46.1,50.4,11.1191,11.9791,4.3
0,forward_ramp_lips,6,TROT,50.4,50.6,11.9791,12.0891,0.2
0,forward_ramp_lips,6,WALK,50.6,54.6,12.0891,12.8876,4
0,forward_ramp_lips,6,RUN,54.6,58.2,12.8876,14.6,3.6
0,forward_ramp_lips,7,TROT,0,0,1,1,0
0,forward_ramp_lips,7,WALK,0,3.7,1,1.73951,3.7
0,forward_ramp_lips,7,TROT,3.7,4.5,1.73951,2.17862,0.8
0,forward_ramp_lips,7,WALK,4.5,8.4,2.17862,2.939,3.9
0,forward_ramp_lips,7,RUN,8.4,8.7,2.939,3.08285,0.3
0,forward_ramp_lips,7,WALK,8.7,12.7,3.08285,3.88202,4
0,forward_ramp_lips,7,TROT,12.7,13.5,3.88202,4.32157,0.8
0,forward_ramp_lips,7,WALK,13.5,17.3,4.32157,5.07589,3.8
0,forward_ramp_lips,7,RUN,17.3,17.7,5.07589,5.26784,0.4
0,forward_ramp_lips,7,WALK,17.7,24.9,5.26784,6.68877,7.2
0,forward_ramp_lips,7,RUN,24.9,25.2,6.68877,6.83268,0.3
0,forward_ramp_lips,7,WALK,25.2,35,6.83268,8.79029,9.8
0,forward_ramp_lips,7,RUN,35,35.3,8.79029,8.93428,0.3
0,forward_ramp_lips,7,WALK,35.3,44.6,8.93428,10.7886,9.3
0,forward_ramp_lips,7,RUN,44.6,44.9,10.7886,10.9326,0.3
0,forward_ramp_lips,7,WALK,44.9,48.9,10.9326,11.7323,4
0,forward_ramp_lips,7,TROT,48.9,49.6,11.7323,12.1171,0.7
0,forward_ramp_lips,7,WALK,49.6,53.4,12.1171,12.8768,3.8
0,forward_ramp_lips,7,RUN,53.4,57,12.8768,14.6,3.6
0,forward_ramp_lips,8,TROT,0,0,1,1,0
0,forward_ramp_lips,8,WALK,0,7,1,2.382,7
0,forward_ramp_lips,8,RUN,7,7.5,2.382,2.62139,0.5
0,forward_ramp_lips,8,WALK,7.5,16.2,2.62139,4.34189,8.7
0,forward_ramp_lips,8,RUN,16.2,16.6,4.34189,4.53389,0.4
0,forward_ramp_lips,8,WALK,16.6,25.6,4.53389,6.32603,9
0,forward_ramp_lips,8,RUN,25.6,26.1,6.32603,6.56601,0.5
0,forward_ramp_lips,8,WALK,26.1,35.2,6.56601,8.37569,9.1
0,forward_ramp_lips,8,RUN,35.2,35.7,8.37569,8.61563,0.5
0,forward_ramp_lips,8,WALK,35.7,44.1,8.61563,10.2806,8.4
0,forward_ramp_lips,8,RUN,44.1,44.6,10.2806,10.5202,0.5
0,forward_ramp_lips,8,WALK,44.6,52,10.5202,11.982,7.4
0,forward_ramp_lips,8,RUN,52,55.7,11.982,13.75,3.7
0,forward_ramp_lips,9,TROT,0,0,1,1,0
0,forward_ramp_lips,9,WALK,0,9.2,1,2.82986,9.2
0,forward_ramp_lips,9,RUN,9.2,9.7,2.82986,3.06982,0.5
0,forward_ramp_lips,9,WALK,9.7,18.8,3.06982,4.87658,9.1
0,forward_ramp_lips,9,RUN,18.8,19.3,4.87658,5.11655,0.5
0,forward_ramp_lips,9,WALK,19.3,28.7,5.11655,6.9843,9.4
0,forward_ramp_lips,9,RUN,28.7,29.2,6.9843,7.22388,0.5
0,forward_ramp_lips,9,WALK,29.2,38.3,7.22388,9.03864,9.1
0,forward_ramp_lips,9,RUN,38.3,38.7,9.03864,9.23045,0.4
0,forward_ramp_lips,9,WALK,38.7,47.5,9.23045,10.9776,8.8
0,forward_ramp_lips,9,RUN,47.5,48,10.9776,11.2175,0.5
0,forward_ramp_lips,9,WALK,48,55.9,11.2175,12.7794,7.9
0,forward_ramp_lips,9,RUN,55.9,59.6,12.7794,14.55,3.7
0,sphere_bump_lips,0,TROT,0,0,1,1,0
0,sphere_bump_lips,0,RUN,0,1.2,1,1.54638,1.2
0,sphere_bump_lips,0,JUMP,1.2,2,1.54638,1.54638,0.8
0,sphere_bump_lips,0,WALK,2,4.6,1.54638,2.04882,2.6
0,sphere_bump_lips,0,JUMP,4.6,5.4,2.04882,2.04882,0.8
0,sphere_bump_lips,0,WALK,5.4,11.6,2.04882,3.22368,6.2
0,sphere_bump_lips,0,RUN,11.6,12,3.22368,3.40263,0.4
0,sphere_bump_lips,0,WALK,12,12.1,3.40263,3.42127,0.1
0,sphere_bump_lips,0,JUMP,12.1,12.9,3.42127,3.42127,0.8
0,sphere_bump_lips,0,WALK,12.9,15.7,3.42127,3.94319,2.8
0,sphere_bump_lips,0,JUMP,15.7,16.5,3.94319,3.94319,0.8
0,sphere_bump_lips,0,WALK,16.5,22.4,3.94319,5.04879,5.9
0,sphere_bump_lips,0,RUN,22.4,24.9,5.04879,6.19705,2.5
0,sphere_bump_lips,0,WALK,24.9,33.5,6.19705,7.81466,8.6
0,sphere_bump_lips,0,RUN,33.5,35,7.81466,8.45865,1.5
0,sphere_bump_lips,0,WALK,35,52.5,8.45865,11.7202,17.5
0,sphere_bump_lips,0,RUN,52.5,54.3,11.7202,12.3995,1.8
0,sphere_bump_lips,0,WALK,54.3,63.3,12.3995,13.8471,9
0,sphere_bump_lips,0,RUN,63.3,65.4,13.8471,14.8051,2.1
0,sphere_bump_lips,0,WALK,65.4,69.6,14.8051,15.6034,4.2
0,sphere_bump_lips,0,RUN,69.6,71.3,15.6034,16.35,1.7
0,sphere_bump_lips,1,TROT,0,0,1,1,0
0,sphere_bump_lips,1,RUN,0,1.3,1,1.596,1.3
0,sphere_bump_lips,1,WALK,1.3,10,1.596,3.30599,8.7
0,sphere_bump_lips,1,RUN,10,11,3.30599,3.75543,1
0,sphere_bump_lips,1,WALK,11,19.1,3.75543,5.26024,8.1
0,sphere_bump_lips,1,RUN,19.1,20.6,5.26024,5.90122,1.5
0,sphere_bump_lips,1,WALK,20.6,29.4,5.90122,7.46566,8.8
0,sphere_bump_lips,1,RUN,29.4,30.9,7.46566,8.11262,1.5
0,sphere_bump_lips,1,WALK,30.9,39,8.11262,9.55952,8.1
0,sphere_bump_lips,1,RUN,39,40.7,9.55952,10.2827,1.7
0,sphere_bump_lips,1,WALK,40.7,57.8,10.2827,13.4894,17.1
0,sphere_bump_lips,1,RUN,57.8,60.6,13.4894,14.8301,2.8
0,sphere_bump_lips,1,WALK,60.6,64.9,14.8301,15.688,4.3
0,sphere_bump_lips,1,RUN,64.9,65.8,15.688,16.1,0.9
0,sphere_bump_lips,2,TROT,0,0,1,1,0
0,sphere_bump_lips,2,RUN,0,1.1,1,1.5,1.1
0,sphere_bump_lips,2,WALK,1.1,7.9,1.5,2.72826,6.8
0,sphere_bump_lips,2,RUN,7.9,9.6,2.72826,3.53638,1.7
0,sphere_bump_lips,2,WALK,9.6,18.4,3.53638,5.25276,8.8
0,sphere_bump_lips,2,RUN,18.4,19.3,5.25276,5.65091,0.9
0,sphere_bump_lips,2,WALK,19.3,27.3,5.65091,7.12994,8
0,sphere_bump_lips,2,RUN,27.3,27.9,7.12994,7.41784,0.6
0,sphere_bump_lips,2,WALK,27.9,36,7.41784,9.02984,8.1
0,sphere_bump_lips,2,RUN,36,37.5,9.02984,9.74919,1.5
0,sphere_bump_lips,2,WALK,37.5,45.8,9.74919,11.3708,8.3
0,sphere_bump_lips,2,RUN,45.8,47.3,11.3708,11.9855,1.5
0,sphere_bump_lips,2,WALK,47.3,55.8,11.9855,13.4451,8.5
0,sphere_bump_lips,2,RUN,55.8,57.7,13.4451,14.335,1.9
0,sphere_bump_lips,2,WALK,57.7,58.5,14.335,14.4911,0.8
0,sphere_bump_lips,2,RUN,58.5,58.7,14.4911,14.5848,0.2
0,sphere_bump_lips,2,WALK,58.7,61.5,14.5848,15.1312,2.8
0,sphere_bump_lips,2,RUN,61.5,62.8,15.1312,15.7,1.3
0,sphere_bump_lips,3,TROT,0,0,1,1,0
0,sphere_bump_lips,3,RUN,0,1.6,1,1.70391,1.6
0,sphere_bump_lips,3,WALK,1.6,10,1.70391,3.12186,8.4
0,sphere_bump_lips,3,RUN,10,11.7,3.12186,3.82304,1.7
0,sphere_bump_lips,3,WALK,11.7,19.6,3.82304,5.18799,7.9
0,sphere_bump_lips,3,RUN,19.6,20,5.18799,5.37723,0.4
0,sphere_bump_lips,3,WALK,20,28.3,5.37723,6.99657,8.3
0,sphere_bump_lips,3,RUN,28.3,29.9,6.99657,7.75142,1.6
0,sphere_bump_lips,3,WALK,29.9,38.3,7.75142,9.37076,8.4
0,sphere_bump_lips,3,RUN,38.3,39.8,9.37076,9.98549,1.5
0,sphere_bump_lips,3,WALK,39.8,48.3,9.98549,11.4428,8.5
0,sphere_bump_lips,3,RUN,48.3,49.1,11.4428,11.8131,0.8
0,sphere_bump_lips,3,WALK,49.1,57.5,11.8131,13.4293,8.4
0,sphere_bump_lips,3,RUN,57.5,61.8,13.4293,15.45,4.3
0,sphere_bump_lips,4,TROT,0,0,1,1,0
0,sphere_bump_lips,4,RUN,0,1.1,1,1.5,1.1
0,sphere_bump_lips,4,WALK,1.1,8.7,1.5,2.72826,7.6
0,sphere_bump_lips,4,RUN,8.7,10.6,2.72826,3.63145,1.9
0,sphere_bump_lips,4,WALK,10.6,27.2,3.63145,6.89452,16.6
0,sphere_bump_lips,4,RUN,27.2,28.8,6.89452,7.64146,1.6
0,sphere_bump_lips,4,WALK,28.8,36.6,7.64146,9.15337,7.8
0,sphere_bump_lips,4,RUN,36.6,37.3,9.15337,9.47543,0.7
0,sphere_bump_lips,4,WALK,37.3,45.2,9.47543,10.989,7.9
0,sphere_bump_lips,4,RUN,45.2,45.4,10.989,11.0843,0.2
0,sphere_bump_lips,4,WALK,45.4,53.3,11.0843,12.6397,7.9
0,sphere_bump_lips,4,RUN,53.3,57.8,12.6397,14.75,4.5
0,sphere_bump_lips,5,TROT,0,0,1,1,0
0,sphere_bump_lips,5,RUN,0,1.3,1,1.57791,1.3
0,sphere_bump_lips,5,WALK,1.3,9.5,1.57791,2.91238,8.2
0,sphere_bump_lips,5,RUN,9.5,11.5,2.91238,3.77843,2
0,sphere_bump_lips,5,WALK,11.5,19.4,3.77843,5.17747,7.9
0,sphere_bump_lips,5,RUN,19.4,19.9,5.17747,5.36868,0.5
0,sphere_bump_lips,5,WALK,19.9,27.9,5.36868,6.6308,8
0,sphere_bump_lips,5,RUN,27.9,30.2,6.6308,7.5333,2.3
0,sphere_bump_lips,5,WALK,30.2,38.2,7.5333,8.85049,8
0,sphere_bump_lips,5,RUN,38.2,38.9,8.85049,9.16651,0.7
0,sphere_bump_lips,5,WALK,38.9,46.7,9.16651,10.6377,7.8
0,sphere_bump_lips,5,RUN,46.7,47.5,10.6377,11.0153,0.8
0,sphere_bump_lips,5,WALK,47.5,55.3,11.0153,12.5382,7.8
0,sphere_bump_lips,5,RUN,55.3,59.6,12.5382,14.55,4.3
0,sphere_bump_lips,6,TROT,0,0,1,1,0
0,sphere_bump_lips,6,RUN,0,1.7,1,1.77562,1.7
0,sphere_bump_lips,6,WALK,1.7,16.5,1.77562,4.58994,14.8
0,sphere_bump_lips,6,RUN,16.5,16.9,4.58994,4.78186,0.4
0,sphere_bump_lips,6,WALK,16.9,24.3,4.78186,6.24689,7.4
0,sphere_bump_lips,6,RUN,24.3,26.1,6.24689,7.08404,1.8
0,sphere_bump_lips,6,WALK,26.1,41.9,7.08404,10.039,15.8
0,sphere_bump_lips,6,RUN,41.9,43.2,10.039,10.6586,1.3
0,sphere_bump_lips,6,WALK,43.2,50.4,10.6586,12.0799,7.2
0,sphere_bump_lips,6,RUN,50.4,54.6,12.0799,14.05,4.2
0,sphere_bump_lips,7,TROT,0,0,1,1,0
0,sphere_bump_lips,7,RUN,0,1.1,1,1.5,1.1
0,sphere_bump_lips,7,WALK,1.1,8.5,1.5,2.88627,7.4
0,sphere_bump_lips,7,RUN,8.5,8.9,2.88627,3.05191,0.4
0,sphere_bump_lips,7,WALK,8.9,16.6,3.05191,4.38859,7.7
0,sphere_bump_lips,7,RUN,16.6,17.8,4.38859,4.9588,1.2
0,sphere_bump_lips,7,WALK,17.8,25.6,4.9588,6.48892,7.8
0,sphere_bump_lips,7,RUN,25.6,26.6,6.48892,6.96521,1
0,sphere_bump_lips,7,WALK,26.6,42.2,6.96521,9.98091,15.6
0,sphere_bump_lips,7,RUN,42.2,43.6,9.98091,10.5307,1.4
0,sphere_bump_lips,7,WALK,43.6,51.5,10.5307,11.8365,7.9
0,sphere_bump_lips,7,RUN,51.5,56,11.8365,13.9,4.5
0,sphere_bump_lips,8,TROT,0,0,1,1,0
0,sphere_bump_lips,8,RUN,0,1.1,1,1.5,1.1
0,sphere_bump_lips,8,WALK,1.1,8.3,1.5,2.70459,7.2
0,sphere_bump_lips,8,RUN,8.3,9,2.70459,2.99744,0.7
0,sphere_bump_lips,8,WALK,9,16.6,2.99744,4.33995,7.6
0,sphere_bump_lips,8,RUN,16.6,17.2,4.33995,4.62784,0.6
0,sphere_bump_lips,8,WALK,17.2,25.2,4.62784,6.19925,8
0,sphere_bump_lips,8,RUN,25.2,26.9,6.19925,6.96041,1.7
0,sphere_bump_lips,8,WALK,26.9,40.7,6.96041,9.49839,13.8
0,sphere_bump_lips,8,RUN,40.7,42.3,9.49839,10.254,1.6
0,sphere_bump_lips,8,WALK,42.3,49.7,10.254,11.6954,7.4
0,sphere_bump_lips,8,RUN,49.7,53.7,11.6954,13.5,4
0,sphere_bump_lips,9,TROT,0,0,1,1,0
0,sphere_bump_lips,9,RUN,0,1.2,1,1.54421,1.2
0,sphere_bump_lips,9,WALK,1.2,8.6,1.54421,2.89333,7.4
0,sphere_bump_lips,9,RUN,8.6,10,2.89333,3.52054,1.4
0,sphere_bump_lips,9,WALK,10,16.9,3.52054,4.79626,6.9
0,sphere_bump_lips,9,RUN,16.9,17,4.79626,4.83326,0.1
0,sphere_bump_lips,9,WALK,17,24.6,4.83326,6.00581,7.6
0,sphere_bump_lips,9,RUN,24.6,26.6,6.00581,6.85233,2
0,sphere_bump_lips,9,WALK,26.6,39,6.85233,9.0739,12.4
0,sphere_bump_lips,9,RUN,39,40.6,9.0739,9.78333,1.6
0,sphere_bump_lips,9,WALK,40.6,48.2,9.78333,11.19,7.6
0,sphere_bump_lips,9,RUN,48.2,52.3,11.19,13.15,4.1
0,forward_ramp_no_lips,0,TROT,0,0,1,1,0
0,forward_ramp_no_lips,0,RUN,0,0.2,1,1.096,0.2
0,forward_ramp_no_lips,0,TROT,0.2,0.4,1.096,1.206,0.2
0,forward_ramp_no_lips,0,WALK,0.4,44,1.206,9.82951,43.6
0,forward_ramp_no_lips,0,RUN,44,46.5,9.82951,11,2.5
0,forward_ramp_no_lips,1,TROT,0,0,1,1,0
0,forward_ramp_no_lips,1,RUN,0,0.2,1,1.096,0.2
0,forward_ramp_no_lips,1,TROT,0.2,1.9,1.096,1.995,1.7
0,forward_ramp_no_lips,1,WALK,1.9,41.2,1.995,9.7899,39.3
0,forward_ramp_no_lips,1,RUN,41.2,43.7,9.7899,10.95,2.5
0,forward_ramp_no_lips,2,TROT,0,0,1,1,0
0,forward_ramp_no_lips,2,RUN,0,0.2,1,1.096,0.2
0,forward_ramp_no_lips,2,TROT,0.2,2,1.096,2.04799,1.8
0,forward_ramp_no_lips,2,WALK,2,39.7,2.04799,9.48989,37.7
0,forward_ramp_no_lips,2,RUN,39.7,42.3,9.48989,10.7,2.6
0,forward_ramp_no_lips,3,TROT,0,0,1,1,0
0,forward_ramp_no_lips,3,RUN,0,0.2,1,1.096,0.2
0,forward_ramp_no_lips,3,TROT,0.2,0.3,1.096,1.151,0.1
0,forward_ramp_no_lips,3,WALK,0.3,42.7,1.151,9.54,42.4
0,forward_ramp_no_lips,3,RUN,42.7,45.3,9.54,10.75,2.6
0,forward_ramp_no_lips,4,TROT,0,0,1,1,0
0,forward_ramp_no_lips,4,RUN,0,0.1,1,1.048,0.1
0,forward_ramp_no_lips,4,TROT,0.1,0.2,1.048,1.103,0.1
0,forward_ramp_no_lips,4,WALK,0.2,44.3,1.103,9.82999,44.1
0,forward_ramp_no_lips,4,RUN,44.3,47,9.82999,11.1,2.7
0,forward_ramp_no_lips,5,TROT,0,0,1,1,0
0,forward_ramp_no_lips,5,RUN,0,0.1,1,1.048,0.1
0,forward_ramp_no_lips,5,TROT,0.1,0.3,1.048,1.158,0.2
0,forward_ramp_no_lips,5,WALK,0.3,44.4,1.158,9.88,44.1
0,forward_ramp_no_lips,5,RUN,44.4,47.2,9.88,11.2,2.8
0,forward_ramp_no_lips,6,TROT,0,0,1,1,0
0,forward_ramp_no_lips,6,RUN,0,0.1,1,1.048,0.1
0,forward_ramp_no_lips,6,TROT,0.1,0.2,1.048,1.103,0.1
0,forward_ramp_no_lips,6,WALK,0.2,41.8,1.103,9.33999,41.6
0,forward_ramp_no_lips,6,RUN,41.8,44.6,9.33999,10.65,2.8
0,forward_ramp_no_lips,7,TROT,0,0.2,1,1.11,0.2
0,forward_ramp_no_lips,7,WALK,0.2,42.1,1.11,9.3898,41.9
0,forward_ramp_no_lips,7,RUN,42.1,45,9.3898,10.75,2.9
0,forward_ramp_no_lips,8,TROT,0,0.2,1,1.11,0.2
0,forward_ramp_no_lips,8,WALK,0.2,43.8,1.11,9.72994,43.6
0,forward_ramp_no_lips,8,RUN,43.8,46.8,9.72994,11.15,3
0,forward_ramp_no_lips,9,TROT,0,0.2,1,1.11,0.2
0,forward_ramp_no_lips,9,WALK,0.2,43.8,1.11,9.73998,43.6
0,forward_ramp_no_lips,9,RUN,43.8,46.8,9.73998,11.15,3
0,flush_a_frame,0,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,0,WALK,0.1,63.8,1.055,13.69,63.7
0,flush_a_frame,0,TROT,63.8,64.3,13.69,13.965,0.5
0,flush_a_frame,0,RUN,64.3,66.7,13.965,15.1,2.4
0,flush_a_frame,1,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,1,WALK,0.1,59.6,1.055,12.84,59.5
0,flush_a_frame,1,RUN,59.6,62.3,12.84,14.1,2.7
0,flush_a_frame,2,TROT,0,0,1,1,0
0,flush_a_frame,2,WALK,0,60.3,1,12.9796,60.3
0,flush_a_frame,2,RUN,60.3,63.1,12.9796,14.3,2.8
0,flush_a_frame,3,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,3,WALK,0.1,62.2,1.055,13.3795,62.1
0,flush_a_frame,3,RUN,62.2,65,13.3795,14.7,2.8
0,flush_a_frame,4,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,4,WALK,0.1,64.6,1.055,13.8399,64.5
0,flush_a_frame,4,RUN,64.6,67.5,13.8399,15.2,2.9
0,flush_a_frame,5,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,5,WALK,0.1,0.7,1.055,1.175,0.6
0,flush_a_frame,5,JUMP,0.7,1.5,1.175,1.175,0.8
0,flush_a_frame,5,WALK,1.5,59.8,1.175,12.7295,58.3
0,flush_a_frame,5,RUN,59.8,62.7,12.7295,14.1,2.9
0,flush_a_frame,6,TROT,0,0,1,1,0
0,flush_a_frame,6,WALK,0,56,1,12.0898,56
0,flush_a_frame,6,RUN,56,59,12.0898,13.5,3
0,flush_a_frame,7,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,7,WALK,0.1,0.7,1.055,1.175,0.6
0,flush_a_frame,7,JUMP,0.7,1.5,1.175,1.175,0.8
0,flush_a_frame,7,WALK,1.5,56.8,1.175,12.1299,55.3
0,flush_a_frame,7,RUN,56.8,59.9,12.1299,13.6,3.1
0,flush_a_frame,8,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,8,WALK,0.1,0.7,1.055,1.175,0.6
0,flush_a_frame,8,JUMP,0.7,1.5,1.175,1.175,0.8
0,flush_a_frame,8,WALK,1.5,63.3,1.175,13.4395,61.8
0,flush_a_frame,8,RUN,63.3,66.4,13.4395,14.9,3.1
0,flush_a_frame,9,TROT,0,0.1,1,1.055,0.1
0,flush_a_frame,9,WALK,0.1,10.7,1.055,3.13999,10.6
0,flush_a_frame,9,TROT,10.7,10.8,3.13999,3.19499,0.1
0,flush_a_frame,9,WALK,10.8,47.8,3.19499,10.53,37
0,flush_a_frame,9,TROT,47.8,47.9,10.53,10.585,0.1
0,flush_a_frame,9,WALK,47.9,57.9,10.585,12.58,10
0,flush_a_frame,9,RUN,57.9,61.1,12.58,14.1,3.2
0,sphere_bump,0,TROT,0,0,1,1,0
0,sphere_bump,0,RUN,0,0.9,1,1.432,0.9
0,sphere_bump,0,TROT,0.9,1,1.432,1.487,0.1
0,sphere_bump,0,WALK,1,8.6,1.487,2.89012,7.6
0,sphere_bump,0,TROT,8.6,9.1,2.89012,3.15154,0.5
0,sphere_bump,0,RUN,9.1,10.3,3.15154,3.69909,1.2
0,sphere_bump,0,TROT,10.3,10.4,3.69909,3.75137,0.1
0,sphere_bump,0,WALK,10.4,18.7,3.75137,5.32956,8.3
0,sphere_bump,0,TROT,18.7,19.2,5.32956,5.6039,0.5
0,sphere_bump,0,RUN,19.2,19.6,5.6039,5.79543,0.4
0,sphere_bump,0,TROT,19.6,19.7,5.79543,5.8503,0.1
0,sphere_bump,0,WALK,19.7,27.9,5.8503,7.47969,8.2
0,sphere_bump,0,TROT,27.9,28,7.47969,7.53459,0.1
0,sphere_bump,0,WALK,28,36.4,7.53459,9.19524,8.4
0,sphere_bump,0,TROT,36.4,36.9,9.19524,9.46369,0.5
0,sphere_bump,0,RUN,36.9,37.6,9.46369,9.79169,0.7
0,sphere_bump,0,TROT,37.6,37.7,9.79169,9.84538,0.1
0,sphere_bump,0,WALK,37.7,45.8,9.84538,11.43,8.1
0,sphere_bump,0,TROT,45.8,46.3,11.43,11.7049,0.5
0,sphere_bump,0,RUN,46.3,46.7,11.7049,11.8968,0.4
0,sphere_bump,0,TROT,46.7,46.9,11.8968,12.0068,0.2
0,sphere_bump,0,WALK,46.9,55.3,12.0068,13.6574,8.4
0,sphere_bump,0,TROT,55.3,55.8,13.6574,13.9166,0.5
0,sphere_bump,0,RUN,55.8,60.1,13.9166,15.85,4.3
0,sphere_bump,1,TROT,0,0,1,1,0
0,sphere_bump,1,RUN,0,1.3,1,1.58206,1.3
0,sphere_bump,1,TROT,1.3,1.5,1.58206,1.67609,0.2
0,sphere_bump,1,WALK,1.5,9.6,1.67609,3.07855,8.1
0,sphere_bump,1,TROT,9.6,10.1,3.07855,3.35134,0.5
0,sphere_bump,1,RUN,10.1,10.8,3.35134,3.68463,0.7
0,sphere_bump,1,TROT,10.8,10.9,3.68463,3.73919,0.1
0,sphere_bump,1,WALK,10.9,28,3.73919,6.90716,17.1
0,sphere_bump,1,TROT,28,28.5,6.90716,7.17916,0.5
0,sphere_bump,1,RUN,28.5,29.1,7.17916,7.46402,0.6
0,sphere_bump,1,TROT,29.1,29.3,7.46402,7.57282,0.2
0,sphere_bump,1,WALK,29.3,38,7.57282,9.23686,8.7
0,sphere_bump,1,RUN,38,39.9,9.23686,10.0083,1.9
0,sphere_bump,1,TROT,39.9,40.1,10.0083,10.1014,0.2
0,sphere_bump,1,WALK,40.1,48.3,10.1014,11.4931,8.2
0,sphere_bump,1,TROT,48.3,48.8,11.4931,11.7346,0.5
0,sphere_bump,1,RUN,48.8,49.7,11.7346,12.1138,0.9
0,sphere_bump,1,TROT,49.7,49.9,12.1138,12.2104,0.2
0,sphere_bump,1,WALK,49.9,58.5,12.2104,13.7371,8.6
0,sphere_bump,1,TROT,58.5,59,13.7371,14.0089,0.5
0,sphere_bump,1,RUN,59,62.7,14.0089,15.75,3.7
0,sphere_bump,2,TROT,0,0,1,1,0
0,sphere_bump,2,RUN,0,0.2,1,1.096,0.2
0,sphere_bump,2,TROT,0.2,0.3,1.096,1.151,0.1
0,sphere_bump,2,WALK,0.3,9.2,1.151,2.84608,8.9
0,sphere_bump,2,RUN,9.2,10.5,2.84608,3.46193,1.3
0,sphere_bump,2,TROT,10.5,10.7,3.46193,3.57049,0.2
0,sphere_bump,2,WALK,10.7,27.5,3.57049,6.86908,16.8
0,sphere_bump,2,TROT,27.5,28.2,6.86908,7.22051,0.7
0,sphere_bump,2,WALK,28.2,36.5,7.22051,8.74524,8.3
0,sphere_bump,2,TROT,36.5,37,8.74524,9.01369,0.5
0,sphere_bump,2,RUN,37,37.6,9.01369,9.29483,0.6
0,sphere_bump,2,TROT,37.6,37.8,9.29483,9.40221,0.2
0,sphere_bump,2,WALK,37.8,46.5,9.40221,11.0929,8.7
0,sphere_bump,2,RUN,46.5,47.4,11.0929,11.5146,0.9
0,sphere_bump,2,TROT,47.4,47.6,11.5146,11.6219,0.2
0,sphere_bump,2,WALK,47.6,56.1,11.6219,13.2583,8.5
0,sphere_bump,2,TROT,56.1,56.6,13.2583,13.5186,0.5
