ablation,argv,balance_comp,balance_kd_pitch,balance_kd_roll,balance_kp_pitch,balance_kp_roll,balance_max_rad,base_height_mean_m,best_mapping,best_mapping_r,cap_effort_target,cap_runtime_gains,clip,clip_archive,cmd_jump_rad,contact_rule,contact_threshold_n,decimation,dev_cmd_max_rad,dev_cmd_rms_calf_stance,dev_cmd_rms_calf_swing,dev_cmd_rms_hip_stance,dev_cmd_rms_hip_swing,dev_cmd_rms_thigh_stance,dev_cmd_rms_thigh_swing,dev_meas_rms_calf_stance,dev_meas_rms_calf_swing,dev_meas_rms_hip_stance,dev_meas_rms_hip_swing,dev_meas_rms_thigh_stance,dev_meas_rms_thigh_swing,dt,duty,duty_bare_threshold,duty_per_leg,fall_height_m,flight_frac,foot_axis,foot_cap_hit_frac,foot_clip_rad,foot_comp,foot_hip_x_front_m,foot_k,foot_len_bias,foot_lever_m,foot_sign,foot_swing_source,foot_t_stance_s,foot_vel_filter_hz,foot_vx_des,foot_vy_log,foot_vy_target,foot_wz_log,foot_yaw,foot_yaw_bias,gain_writes,ground_friction_mu,handover_ang_dps,handover_feet_loaded,handover_speed_mps,hip_offset_rad_max,hip_sign,mode_requested,mode_used,n_cycles,n_steps,overwrite_frac_legsteps,overwrite_frac_time,phys_dt,plant_comp,plant_comp_alpha,rate,run_utc,settle_mode,start_feet_down,start_foot_spread_m,start_frame,start_phase,stride_cv,stride_hz,stride_hz_bare_threshold,swing_frac,switch_after_cycles,switch_step,switch_t_s,tag,term_reason,terminated_s,then_clip,torque_saturated_frac,verdict,via_clip,vx_mean,vy_mean,yaw_rate_deg_s
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_lenbias0.02 --trace-npz outputs/traces/footcomp/f_trot_lenbias0.02.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias 0.02,off,0.0,0.0,0.0,0.0,0.0,0.32488366961479187,identity,0.5703443711002668,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.042692285031080246,0.0,0.019999999552965164,0.24945217370986938,0.11046221107244492,0.10725942254066467,0.06844642013311386,0.16413931548595428,0.24755829572677612,0.020090821531248082,0.5029585798816568,0.5,"[0.4970414201183432, 0.6686390532544378, 0.3254437869822485, 0.5207100591715976]",0.15,0.029585798816568046,y,0.5901060070671378,0.05,raibert,0.1934001270520398,0.0,0.02,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,3,169,0.41863905325443784,0.8994082840236687,0.0050227053828120205,off,0.0,lo,2026-08-29T10:04:35Z,stand,2,0.014293946325778961,16,level,0.42919753763947605,1.508302199384866,2.3701891704619324,0.41863905325443784,,,,f_trot_lenbias0.02,pitch,3.3752580172496778,,0.01282051282051282,FAIL,,0.44395989179611206,-0.08164618909358978,-12.978738784790039
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_trot_lenbias0.04 --trace-npz outputs/traces/footcomp/f_trot_lenbias0.04.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias 0.04,off,0.0,0.0,0.0,0.0,0.0,0.3200775682926178,identity,0.552117137859265,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.043703146278858185,0.0,0.03999999538064003,0.23442523181438446,0.12690582871437073,0.11548573523759842,0.06494136899709702,0.17963723838329315,0.25691667199134827,0.020090821531248082,0.4925373134328358,0.5055970149253731,"[0.5298507462686567, 0.6716417910447762, 0.26119402985074625, 0.5074626865671642]",0.15,0.029850746268656716,y,0.6367713004484304,0.05,raibert,0.1934001270520398,0.0,0.04,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,3,134,0.416044776119403,0.8955223880597015,0.0050227053828120205,off,0.0,lo,2026-08-29T10:05:03Z,stand,2,0.014293946325778961,16,level,0.14390989949130545,1.990958903188023,2.1180413863702374,0.416044776119403,,,,f_trot_lenbias0.04,roll,2.672079263655995,,0.012437810945273632,FAIL,,0.4014218747615814,-0.15045443177223206,-6.917322158813477
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_walk_yawbias0.04 --trace-npz outputs/traces/footcomp/f_walk_yawbias0.04.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw-bias 0.04,off,0.0,0.0,0.0,0.0,0.0,0.31553855538368225,identity,0.5203354383508364,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.09000000357627869,0.0,0.0,0.0,0.0578245110809803,0.0,0.0,0.23388221859931946,0.03986677527427673,0.10652357339859009,0.06143053248524666,0.08765695244073868,0.05434469133615494,0.01977108591891901,0.6048423423423424,0.5603603603603604,"[0.6445945945945946, 0.5842342342342343, 0.5752252252252252, 0.6153153153153154]",0.15,0.0,y,0.4886666666666667,0.05,raibert,0.19340020381222495,0.0,0.0,0.2869259938597679,1.0,clip,0.48439160501351586,0.0,0.18746616149213685,0.00722115,0.0,-0.0128187,off,0.04,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:05:31Z,stand,3,0.026363134384155273,18,level,0.019681978578461247,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,f_walk_yawbias0.04,,,,0.0,WARN,,0.21524278819561005,0.009274265728890896,9.32144546508789
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag f_walk_lenbias0.04 --trace-npz outputs/traces/footcomp/f_walk_lenbias0.04.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias 0.04,off,0.0,0.0,0.0,0.0,0.0,0.31610170006752014,identity,0.5277422647923231,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.03964291140437126,0.0,0.03999999538064003,0.23048946261405945,0.043313268572092056,0.10395842790603638,0.048255812376737595,0.08616708219051361,0.061396319419145584,0.01977108591891901,0.5870495495495496,0.5704954954954955,"[0.6657657657657657, 0.5490990990990992, 0.5612612612612613, 0.5720720720720721]",0.15,0.0,y,0.434,0.05,raibert,0.19340020381222495,0.0,0.04,0.2869259938597679,1.0,clip,0.48439160501351586,0.0,0.18746616149213685,0.00722115,0.0,-0.0128187,off,0.0,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:06:08Z,stand,3,0.026363134384155273,18,level,0.03642190130316632,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,f_walk_lenbias0.04,,,,0.0,WARN,,0.23830175399780273,0.0014681083848699927,5.07265043258667
none,--clip-archive data/skill_clips.npz --clip TURN --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_turn_cyc_05 --trace-npz outputs/traces/footcomp/g_turn_cyc_05.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.34196025133132935,identity,0.4488985228041808,True,True,TURN,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.043781232088804245,0.0,0.0,0.18038158118724823,0.05616682022809982,0.07519998401403427,0.06346005946397781,0.03598593547940254,0.02631206437945366,0.019829280799998135,0.6214814814814815,0.5919444444444445,"[0.6566666666666666, 0.705925925925926, 0.6096296296296296, 0.5137037037037037]",0.15,0.0,y,0.6488700564971751,0.05,raibert,0.1934002084666337,0.0,0.0,0.29903870075941086,1.0,clip,0.5998357441999437,0.0,0.007509986553621348,0.0143151,,-0.395449,log-cycle,0.0,0,1.3,32.107841608921596,2,0.06130257248878479,0.0,keep,position,position,63,2700,0.3277777777777778,0.8222222222222222,0.004957320199999534,off,0.0,lo,2026-08-29T10:06:46Z,stand,3,0.005334831774234772,24,level,0.22556427055053377,1.120677166578039,1.738981810207302,0.3277777777777778,,,,g_turn_cyc_05,,,,0.0,PASS,,0.02003386802971363,0.02941245213150978,-20.657011032104492
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_walk_pure_off --trace-npz outputs/traces/footcomp/g_walk_pure_off.npz --foot-comp off,off,0.0,0.0,0.0,0.0,0.0,0.31601953506469727,identity,0.4998604195813338,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316063940525055,0.04279344901442528,0.10046534240245819,0.027683930471539497,0.08026734739542007,0.04642242193222046,0.01977108591891901,0.5916666666666667,0.542454954954955,"[0.6481981981981982, 0.5527027027027027, 0.586036036036036, 0.5797297297297297]",0.15,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.0,0.0,0.004942771479729753,off,0.0,lo,2026-08-29T10:07:27Z,stand,3,0.026363134384155273,18,level,0.02117173335207636,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,g_walk_pure_off,,,,0.0,WARN,,0.2328098565340042,-0.00022957818873692304,2.676110029220581
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_walk_pure_yaw-0.04 --trace-npz outputs/traces/footcomp/g_walk_pure_yaw-0.04.npz --foot-comp off --foot-yaw-bias -0.04,off,0.0,0.0,0.0,0.0,0.0,0.31638914346694946,identity,0.506127714101846,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.03999999910593033,0.0,0.0,0.0,0.03999999538064003,0.0,0.0,0.2296467423439026,0.04537064954638481,0.10081702470779419,0.04475242644548416,0.07836592942476273,0.04434129595756531,0.01977108591891901,0.5801801801801801,0.5551801801801802,"[0.6612612612612613, 0.5283783783783784, 0.6112612612612612, 0.5198198198198198]",0.15,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,-0.04,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:08:05Z,stand,3,0.026363134384155273,18,level,0.024470598024122613,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,g_walk_pure_yaw-0.04,,,,0.0,WARN,,0.23343579471111298,-0.0044763050973415375,-4.975061893463135
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_walk_pure_yaw-0.02 --trace-npz outputs/traces/footcomp/g_walk_pure_yaw-0.02.npz --foot-comp off --foot-yaw-bias -0.02,off,0.0,0.0,0.0,0.0,0.0,0.3160947263240814,identity,0.5060537911485881,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.019999999552965164,0.0,0.0,0.0,0.019999997690320015,0.0,0.0,0.23034247756004333,0.04503614455461502,0.10090173035860062,0.03192955628037453,0.07930860668420792,0.04163257032632828,0.01977108591891901,0.5841216216216216,0.55,"[0.6576576576576577, 0.5382882882882883, 0.6072072072072072, 0.5333333333333333]",0.15,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,-0.02,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:08:43Z,stand,3,0.026363134384155273,18,level,0.02871692844731745,1.3669976013388716,1.3487709666543533,0.33783783783783783,,,,g_walk_pure_yaw-0.02,,,,0.0,WARN,,0.24042314291000366,-0.0017360291676595807,-0.8618819117546082
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_walk_pure_yaw0.02 --trace-npz outputs/traces/footcomp/g_walk_pure_yaw0.02.npz --foot-comp off --foot-yaw-bias 0.02,off,0.0,0.0,0.0,0.0,0.0,0.31572282314300537,identity + hip sign flipped,0.48162441949049634,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.019999999552965164,0.0,0.0,0.0,0.019999997690320015,0.0,0.0,0.23267918825149536,0.04175509139895439,0.1024182140827179,0.03250771760940552,0.08253128826618195,0.05013585835695267,0.01977108591891901,0.6007882882882883,0.5436936936936937,"[0.6495495495495496, 0.5648648648648649, 0.5833333333333334, 0.6054054054054054]",0.15,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.02,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:09:21Z,stand,3,0.026363134384155273,18,level,0.018361488745415416,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,g_walk_pure_yaw0.02,,,,0.0,FAIL,,0.22408422827720642,0.0039917463436722755,5.85855770111084
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_walk_pure_yaw0.04 --trace-npz outputs/traces/footcomp/g_walk_pure_yaw0.04.npz --foot-comp off --foot-yaw-bias 0.04,off,0.0,0.0,0.0,0.0,0.0,0.315560907125473,identity + hip sign flipped,0.48627111812432605,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.03999999910593033,0.0,0.0,0.0,0.03999999538064003,0.0,0.0,0.2330106943845749,0.04003927484154701,0.10444677621126175,0.04270430654287338,0.08737315237522125,0.05726700648665428,0.01977108591891901,0.6200450450450451,0.5530405405405405,"[0.6481981981981982, 0.5801801801801801, 0.5873873873873874, 0.6644144144144144]",0.15,0.0,,0.0,0.0,off,0.0,0.0,0.0,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.04,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.33783783783783783,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:09:59Z,stand,3,0.026363134384155273,18,level,0.017664265142952364,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,g_walk_pure_yaw0.04,,,,0.0,FAIL,,0.21275420486927032,0.013438906520605087,9.116277694702148
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_walk_pure_len-0.04 --trace-npz outputs/traces/footcomp/g_walk_pure_len-0.04.npz --foot-comp off --foot-len-bias -0.04,off,0.0,0.0,0.0,0.0,0.0,0.3152492344379425,identity,0.48092734316984814,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.03999999538064003,0.2353517860174179,0.04414042457938194,0.1004834920167923,0.028936181217432022,0.08256954699754715,0.055143702775239944,0.01977108591891901,0.5863738738738739,0.534572072072072,"[0.6405405405405405, 0.5869369369369369, 0.5788288288288288, 0.5391891891891892]",0.15,0.0,,0.0,0.0,off,0.0,0.0,-0.04,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.0,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:10:37Z,stand,3,0.026363134384155273,18,level,0.025475467790937956,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,g_walk_pure_len-0.04,,,,0.0,WARN,,0.23564639687538147,-0.009810137562453747,1.006171703338623
none,--clip-archive data/skill_clips.npz --clip WALK --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag g_walk_pure_len0.04 --trace-npz outputs/traces/footcomp/g_walk_pure_len0.04.npz --foot-comp off --foot-len-bias 0.04,off,0.0,0.0,0.0,0.0,0.0,0.3159940838813782,identity + hip sign flipped,0.48703047012289363,True,True,WALK,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.03999999538064003,0.22984176874160767,0.04466356709599495,0.10316450893878937,0.028060607612133026,0.08383835852146149,0.05939693748950958,0.01977108591891901,0.5986486486486486,0.5591216216216216,"[0.672972972972973, 0.545045045045045, 0.581981981981982, 0.5945945945945946]",0.15,0.0,,0.0,0.0,off,0.0,0.0,0.04,0.0,0,,0.48439160501351586,0.0,0.18746616149213685,0.00722115,,-0.0128187,,0.0,0,1.3,3.1959654678462646,3,0.019550304859876633,0.0,keep,position,position,58,2220,0.0,0.7837837837837838,0.004942771479729753,off,0.0,lo,2026-08-29T10:11:15Z,stand,3,0.026363134384155273,18,level,0.045117472773131176,1.3669976013388716,1.3669976013388716,0.33783783783783783,,,,g_walk_pure_len0.04,,,,0.0,FAIL,,0.23838269710540771,0.00641222670674324,4.915254592895508
none,--clip-archive data/skill_clips.npz --clip TURN --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag h_turn_best --trace-npz outputs/traces/footcomp/h_turn_best.npz --foot-comp raibert --foot-clip-rad 0.10 --foot-yaw log-cycle,off,0.0,0.0,0.0,0.0,0.0,0.34075069427490234,identity,0.3801678940653801,True,True,TURN,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.10000000149011612,0.0,0.0,0.0,0.06640182435512543,0.0,0.0,0.1831037551164627,0.05909687653183937,0.08570309728384018,0.08288747817277908,0.042804181575775146,0.028958212584257126,0.019829280799998135,0.6439814814814815,0.5976851851851852,"[0.5977777777777777, 0.8292592592592593, 0.6292592592592593, 0.5196296296296297]",0.15,0.0,y,0.2598870056497175,0.1,raibert,0.1934002084666337,0.0,0.0,0.29903870075941086,1.0,clip,0.5998357441999437,0.0,0.007509986553621348,0.0143151,,-0.395449,log-cycle,0.0,0,1.3,32.107841608921596,2,0.06130257248878479,0.0,keep,position,position,63,2700,0.3277777777777778,0.8222222222222222,0.004957320199999534,off,0.0,lo,2026-08-29T10:11:53Z,stand,3,0.005334831774234772,24,level,0.2235918087616857,1.120677166578039,3.362031499734117,0.3277777777777778,,,,h_turn_best,,,,0.0,PASS,,0.01685314252972603,0.01673673838376999,-16.32142448425293
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag h_trot_best --trace-npz outputs/traces/footcomp/h_trot_best.npz --foot-comp raibert --foot-clip-rad 0.05,off,0.0,0.0,0.0,0.0,0.0,0.3335344195365906,identity,0.6181183482209841,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05000000074505806,0.0,0.0,0.0,0.022225670516490936,0.0,0.0,0.24396151304244995,0.0688866451382637,0.1161646768450737,0.03363433852791786,0.1209273561835289,0.053456589579582214,0.020090821531248082,0.54296875,0.537109375,"[0.5869791666666667, 0.5692708333333333, 0.4713541666666667, 0.5442708333333334]",0.15,0.0,y,0.020061728395061727,0.05,raibert,0.1934001270520398,0.0,0.0,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T10:12:34Z,stand,2,0.014293946325778961,16,level,0.018806214062007987,1.555436643115643,2.765220698872254,0.421875,,,,h_trot_best,,,,0.0,WARN,,0.6585094332695007,0.01522577740252018,5.321401119232178
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag i_trot_lenbias-0.06 --trace-npz outputs/traces/footcomp/i_trot_lenbias-0.06.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias -0.06,off,0.0,0.0,0.0,0.0,0.0,0.3283345699310303,identity,0.5590293432275454,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.05999999865889549,0.0,0.0,0.0,0.04206474870443344,0.0,0.06000000238418579,0.27279531955718994,0.08052407205104828,0.10906382650136948,0.07888678461313248,0.13463012874126434,0.17432700097560883,0.020090821531248082,0.5071942446043165,0.5179856115107914,"[0.6834532374100719, 0.37410071942446044, 0.5107913669064749, 0.460431654676259]",0.15,0.0,y,0.5965665236051502,0.05,raibert,0.1934001270520398,0.0,-0.06,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,2,139,0.41906474820143885,0.8992805755395683,0.0050227053828120205,off,0.0,lo,2026-08-29T10:13:12Z,stand,2,0.014293946325778961,16,level,0.12280701754385964,1.7464551782351079,1.7464551782351079,0.41906474820143885,,,,i_trot_lenbias-0.06,roll,2.7725333713122353,,0.00539568345323741,FAIL,,0.4345887303352356,0.17938588559627533,3.6385016441345215
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag i_trot_lenbias-0.08 --trace-npz outputs/traces/footcomp/i_trot_lenbias-0.08.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias -0.08,off,0.0,0.0,0.0,0.0,0.0,0.32018983364105225,identity,0.4402534766122699,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.07999999821186066,0.0,0.0,0.0,0.039518047124147415,0.0,0.07999999076128006,0.32861918210983276,0.10445418208837509,0.13280263543128967,0.1176118552684784,0.14375120401382446,0.15213894844055176,0.020090821531248082,0.4513888888888889,0.45601851851851855,"[0.6203703703703703, 0.28703703703703703, 0.5740740740740741, 0.32407407407407407]",0.15,0.1111111111111111,y,0.569060773480663,0.05,raibert,0.1934001270520398,0.0,-0.08,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,1,108,0.41898148148148145,0.8981481481481481,0.0050227053828120205,off,0.0,lo,2026-08-29T10:13:40Z,stand,2,0.014293946325778961,16,level,0.0,2.0739155241541907,1.7163438820586405,0.41898148148148145,,,,i_trot_lenbias-0.08,roll,2.1497179038435448,,0.0,FAIL,,0.2393682450056076,0.1264123171567917,-0.21175038814544678
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag i_trot_lenbias-0.12 --trace-npz outputs/traces/footcomp/i_trot_lenbias-0.12.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-len-bias -0.12,off,0.0,0.0,0.0,0.0,0.0,0.32585468888282776,identity,0.5511283005277315,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.11999999731779099,0.0,0.0,0.0,0.04097909480333328,0.0,0.11999998986721039,0.24368764460086823,0.08116239309310913,0.12521708011627197,0.08102898299694061,0.1518818885087967,0.23029638826847076,0.020090821531248082,0.49074074074074076,0.5,"[0.7160493827160493, 0.30864197530864196, 0.5061728395061729, 0.43209876543209874]",0.15,0.0,y,0.5882352941176471,0.05,raibert,0.1934001270520398,0.0,-0.12,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,0.0,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,1,81,0.41975308641975306,0.9012345679012346,0.0050227053828120205,off,0.0,lo,2026-08-29T10:14:07Z,stand,2,0.014293946325778961,16,level,0.0,1.508302199384866,1.6591324193233525,0.41975308641975306,,,,i_trot_lenbias-0.12,roll,1.6072657224998466,,0.0102880658436214,FAIL,,0.3071320652961731,0.2621748447418213,7.212599754333496
none,--clip-archive data/skill_clips.npz --clip TROT --rate lo --headless --device cpu --hip-sign keep --contact-threshold-n 30 --start-phase level --settle-mode stand --cycles 60 --results-csv outputs/foot_comp.csv --dev-csv outputs/foot_comp_dev.csv --tag i_trot_both --trace-npz outputs/traces/footcomp/i_trot_both.npz --foot-comp raibert --foot-clip-rad 0.05 --foot-yaw-bias -0.02 --foot-len-bias -0.04,off,0.0,0.0,0.0,0.0,0.0,0.3333778977394104,identity,0.6289836702247461,True,True,TROT,skill_clips.npz,,schmitt+despeckle on force,30.0,4,0.07000000029802322,0.0,0.0,0.0,0.028826402500271797,0.0,0.03999999538064003,0.24727940559387207,0.06827674061059952,0.11323390156030655,0.03879859670996666,0.12048803269863129,0.06859050691127777,0.020090821531248082,0.5471354166666667,0.530859375,"[0.5619791666666667, 0.6104166666666667, 0.48489583333333336, 0.53125]",0.15,0.0,y,0.023765432098765433,0.05,raibert,0.1934001270520398,0.0,-0.04,0.31089838594198227,1.0,clip,0.3716801983280895,0.0,0.443721311481766,-0.00273842,0.0,0.019511,off,-0.02,0,1.3,13.176564451488588,3,0.06827092915773392,0.0,keep,position,position,58,1920,0.421875,0.90625,0.0050227053828120205,off,0.0,lo,2026-08-29T10:14:34Z,stand,2,0.014293946325778961,16,level,0.01630633787315497,1.555436643115643,1.555436643115643,0.421875,,,,i_trot_both,,,,0.0,WARN,,0.6556883454322815,0.01881738193333149,-2.014680862426758
