argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,foot_len_bias,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.5302838087081909,4,step_down,1,4.470789126632153,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,0,4,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,372,0.0,1,nan,-46.01466443216489,56.72607779928899
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4857616126537323,4,gap,1,4.04143676623468,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.05,9,probe.gap@TURN,gap_0p05,1,4,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,372,0.0,1,6.54,-79.31194571557694,91.36702587763489
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.32915204763412476,4,gap,1,3.9192376850574027,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.1,9,probe.gap@TURN,gap_0p10,1,4,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,372,0.0,1,6.12,-90.37621967255248,90.60809920820006
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.4320736825466156,4,gap,1,4.067934007418303,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.15,9,probe.gap@TURN,gap_0p15,1,4,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,372,0.0,1,6.46,-83.86503289293108,94.62562051523423
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.1867937594652176,5,step_up,0,3.845166000938385,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_up@TURN,step_up_0p02,1,5,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,305,0.0,1,5.88,-95.67427125208721,95.67427125208721
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.18237388134002686,5,step_up,0,3.846156578228306,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_up@TURN,step_up_0p04,1,5,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,305,0.0,1,6.0,-92.84696311641923,92.84696311641923
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.16915224492549896,5,step_up,0,3.876063148049147,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_up@TURN,step_up_0p06,1,5,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,305,0.0,1,6.0200000000000005,-92.01983139468246,92.01983139468246
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.18047352135181427,5,step_down,0,3.8457661784644,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.02,9,probe.step_down@TURN,step_down_0p02,1,5,2026-08-31T15:52:11Z,inplace,1,TURN,1.0,0.0,305,0.0,1,5.94,-95.0551115846695,95.0551115846695
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.1810530573129654,5,step_down,0,3.861222724094201,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.04,9,probe.step_down@TURN,step_down_0p04,1,5,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999982,0.0,305,0.0,1,5.98,-93.15246507817392,93.15246507817392
--headless --device cpu --families step_up step_down gap --skill TURN --score inplace --inplace-at spawn --max-probes 3 --reps 45 --foot-comp off --heading off --results-csv outputs/turn_phase_sweep_nofc.csv,0.1655847132205963,5,step_down,0,3.8679415166863387,off,0.0,0.0,3,3,off,0.0,0,0.04,spawn,0.06,9,probe.step_down@TURN,step_down_0p06,1,5,2026-08-31T15:52:11Z,inplace,1,TURN,0.9999999999999964,0.0,305,0.0,1,6.08,-90.138397618807,90.138397618807
