argv,drift_max_m,entry_frame,family,fell,final_dist_m,foot_comp,foot_len_bias,foot_yaw_bias,grid_cols,grid_rows,heading,heading_cap_rad,heading_len,heading_len_cap_rad,inplace_at,level_m,n_probes,param,probe,reached,rep,run_utc,score,settle_ok,skill,spawn_x,spawn_z0_m,steps,swing_lift_mm,swing_lift_sym,t_reached_s,yaw_cum_deg,yaw_ok_deg
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,19,step_up,1,4.223963200203146,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,3,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,19,step_up,1,4.225499467900267,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,3,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,19,step_up,1,4.219298567425868,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,3,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999982,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,19,step_up,1,4.22833152141868,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,3,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999964,0.0,84,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.285474661282792,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.02,15,skill.STEP_TROT_MAX,step_up_0p02,0,4,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.291918171205119,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.04,15,skill.STEP_TROT_MAX,step_up_0p04,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999982,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.28765359923847,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.06,15,skill.STEP_TROT_MAX,step_up_0p06,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999964,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.287628784310623,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.08,15,skill.STEP_TROT_MAX,step_up_0p08,0,4,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.297564425330976,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.1,15,skill.STEP_TROT_MAX,step_up_0p10,0,4,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.296710354501423,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.12,15,skill.STEP_TROT_MAX,step_up_0p12,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999982,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.291224683772769,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.14,15,skill.STEP_TROT_MAX,step_up_0p14,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999964,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.289065077073969,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.16,15,skill.STEP_TROT_MAX,step_up_0p16,0,4,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.284918450215856,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.18,15,skill.STEP_TROT_MAX,step_up_0p18,0,4,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.29106030968873,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.2,15,skill.STEP_TROT_MAX,step_up_0p20,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999982,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.289048911213096,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.22,15,skill.STEP_TROT_MAX,step_up_0p22,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999964,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.288373645808807,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.24,15,skill.STEP_TROT_MAX,step_up_0p24,0,4,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.286223336678731,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.26,15,skill.STEP_TROT_MAX,step_up_0p26,0,4,2026-08-31T02:30:34Z,goal,1,TROT,1.0,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.288987839103528,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.28,15,skill.STEP_TROT_MAX,step_up_0p28,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999982,0.0,55,0.0,1,nan,,
--headless --device cpu --params skill.STEP_TROT_MAX --reps 5 --foot-comp on --heading heading-only --foot-len-bias -0.04 --trace-npz outputs/trace_trot_E_ladder.npz --results-csv outputs/trot_step_ff.csv,,26,step_up,1,4.288363793326575,on,-0.04,0.0,4,4,heading-only,0.0,0,0.04,obstacle,0.3,15,skill.STEP_TROT_MAX,step_up_0p30,0,4,2026-08-31T02:30:34Z,goal,1,TROT,0.9999999999999964,0.0,55,0.0,1,nan,,
