argv,entry_frame,family,fell,final_dist_m,foot_comp,grid_cols,grid_rows,level_m,n_probes,param,probe,reached,rep,run_utc,skill,steps,swing_lift_mm,swing_lift_sym,t_reached_s
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.5035666532705854,on,6,5,0.1,30,skill.STEP_WALK_MAX,step_up_0p10,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.534853663114081,on,6,5,0.12,30,skill.STEP_WALK_MAX,step_up_0p12,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,15.396750247875902,on,6,5,0.14,30,skill.STEP_WALK_MAX,step_up_0p14,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.474999362555247,on,6,5,0.16,30,skill.STEP_WALK_MAX,step_up_0p16,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,14.998681389530436,on,6,5,0.18,30,skill.STEP_WALK_MAX,step_up_0p18,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,13.554536691155178,on,6,5,0.2,30,skill.STEP_WALK_MAX,step_up_0p20,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.456168372859073,on,6,5,0.22,30,skill.STEP_WALK_MAX,step_up_0p22,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.461478275501853,on,6,5,0.24,30,skill.STEP_WALK_MAX,step_up_0p24,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,19.872797960452676,on,6,5,0.26,30,skill.STEP_WALK_MAX,step_up_0p26,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.461939563818131,on,6,5,0.28,30,skill.STEP_WALK_MAX,step_up_0p28,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.4978681994601017,on,6,5,0.3,30,skill.STEP_WALK_MAX,step_up_0p30,0,0,2026-08-30T15:25:24Z,WALK,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.2678674241512846,on,6,5,0.02,30,skill.STEP_TROT_MAX,step_up_0p02,0,0,2026-08-30T15:25:24Z,TROT,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.244106066863417,on,6,5,0.04,30,skill.STEP_TROT_MAX,step_up_0p04,0,0,2026-08-30T15:25:24Z,TROT,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.3157902971630007,on,6,5,0.06,30,skill.STEP_TROT_MAX,step_up_0p06,0,0,2026-08-30T15:25:24Z,TROT,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.2845969354295868,on,6,5,0.08,30,skill.STEP_TROT_MAX,step_up_0p08,0,0,2026-08-30T15:25:24Z,TROT,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.3109616536404434,on,6,5,0.1,30,skill.STEP_TROT_MAX,step_up_0p10,0,0,2026-08-30T15:25:24Z,TROT,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,2.6872492341848777,on,6,5,0.12,30,skill.STEP_TROT_MAX,step_up_0p12,0,0,2026-08-30T15:25:24Z,TROT,2140,60.0,1,nan
--headless --device cpu --reps 5 --foot-comp on --heading heading-only --params skill.STEP_WALK_MAX skill.STEP_TROT_MAX --swing-lift 60 --results-csv outputs/swing_lift_sym_steps.csv,0,step_up,1,3.3685774976625886,on,6,5,0.14,30,skill.STEP_TROT_MAX,step_up_0p14,0,0,2026-08-30T15:25:24Z,TROT,2140,60.0,1,nan
